,stockprice,trading_volume,num_of_shares,market_capital,enterprise_value,eps_forecast,eps_actual,per_forecast,bps,pbr,per_pbr,ebitda_forecast,ebitda_actual,ev_ebitda_forecast,psr_forecast,pcfr_forecast,listed_years,roe,real_roe,net_profit_margin,total_asset_turnover,financial_leverage,roa,roic,dividend_yield_forecast,dividend_yield_actual,dividend_payout_ratio,doe,gross_margin,operating_margin,net_sales_operating_cash_flow_ratio,sga_ratio,depreciation_gross_profit_ratio,r_and_d_ratio,interest_op_income_ratio,interest_coverage_ratio,real_corp_tax_rate,net_sales_progress,operating_income_progress,net_income_progress,net_sales_growth_rate_forecast,operating_income_growth_rate_forecast,net_income_growth_rate_forecast,net_sales_per_employee,operating_income_per_employee,trade_receivables,accounts_receivable_turnover,inventory_turnover,trade_payables,trade_payable_turnover,working_capital,ccc,tangible_fixed_assets_turnover,debt,debt_assets_ratio,debt_monthly_sales_ratio,debt_market_capital_ratio,operating_cash_flow_debt_ratio,net_debt,adjusted_debt_ratio,de_ratio,current_ratio,net_debt_net_income_ratio,equity,equity_ratio,free_cash_flow,cash_market_capital_ratio,cash_assets_ratio,cash_monthly_sales_ratio,accrual,day
0,1065.0,7200.0,761787.0,811303155.0,768559155.0,110.26704314985685,38.0001233940721,9.658370892857143,614.3449546920596,1.73355375,16.74330508020335,111556000.0,33556000.0,6.889447049015741,0.2184445759289176,8.671845258454828,,6.185470085470086,0.0,0.8962229102167183,3.32778359309964,2.0739658119658118,2.9824358963792066,3.6920680329625144,0.0,,0.0,0.0,18.890123839009288,0.7430340557275542,-3.0126006191950463,18.133777089783283,1.5661696858646466,0.0,0.6375,156.86274509803923,-5.472763709236655,86.9682283252558,23.529411764705884,34.46190476190476,14.984520123839019,325.0,190.17548708028187,0.0,0.0,543211000.0,61.38452476780186,6.479777096560958,98758000.0,13.757493851492358,490968000.0,54.10680801287046,58.97066072700053,222724000.0,22.94666479843728,0.8274575851393188,27.4526234277987,-228.88795256250836,-42744000.0,107.28376068376069,0.4759059829059829,234.21781533578394,-1.47657869282852,468000000.0,48.2168025254065,-81081000.0,32.72118422860071,27.350466095757746,0.9862588235294117,125542000.0,2020-08-07T00:00:00.000Z
