,stockprice,trading_volume,num_of_shares,market_capital,enterprise_value,eps_forecast,eps_actual,per_forecast,bps,pbr,per_pbr,ebitda_forecast,ebitda_actual,ev_ebitda_forecast,psr_forecast,pcfr_forecast,listed_years,roe,real_roe,net_profit_margin,total_asset_turnover,financial_leverage,roa,roic,dividend_yield_forecast,dividend_yield_actual,dividend_payout_ratio,doe,gross_margin,operating_margin,net_sales_operating_cash_flow_ratio,sga_ratio,depreciation_gross_profit_ratio,r_and_d_ratio,interest_op_income_ratio,interest_coverage_ratio,real_corp_tax_rate,net_sales_progress,operating_income_progress,net_income_progress,net_sales_growth_rate_forecast,operating_income_growth_rate_forecast,net_income_growth_rate_forecast,net_sales_per_employee,operating_income_per_employee,trade_receivables,accounts_receivable_turnover,inventory_turnover,trade_payables,trade_payable_turnover,working_capital,ccc,tangible_fixed_assets_turnover,debt,debt_assets_ratio,debt_monthly_sales_ratio,debt_market_capital_ratio,operating_cash_flow_debt_ratio,net_debt,adjusted_debt_ratio,de_ratio,current_ratio,net_debt_net_income_ratio,equity,equity_ratio,free_cash_flow,cash_market_capital_ratio,cash_assets_ratio,cash_monthly_sales_ratio,accrual,day
0,2063.0,300.0,1269653.0,2619294139.0,4189364139.0,59.07125805239699,-2.966952387778393,34.92392185333333,789.0273956742511,2.614611370036265,91.31248316398333,268676000.0,251360000.0,15.5926250911879,0.47710275755919856,10.325352571784482,,0.0,0.0,0.0,1.0662514908898852,4.573803318257002,0.0,1.9805988794604343,0.4847309743092583,0.4847309743092583,-337.04619060260154,1.2673831168377436,26.535243971058378,1.4877314960273738,5.26205906018124,25.047512475031002,13.76247208605402,1.5526780047073425,6.348027076110285,15.75292587776333,61.782880835625726,41.326502732240435,-211.23444444444445,-159.99066666666667,12.37199264198836,23.823675086676577,-2090.9742500663656,18297973.782771535,272224.71910112357,1273212000.0,95.12163910004976,37.48712304233605,587420000.0,59.73768814623354,1054415000.0,72.87107399615228,2.414314729341069,1885568000.0,41.15168174561518,4.631366850753414,71.98763865137637,733.4528806096133,1570070000.0,272.08240327456474,1.8821969851995077,102.46255936808572,-416.79585877355987,1001791000.0,21.8636423653889,360396000.0,12.045153513016738,6.885603323443172,0.7749319985696621,-254019000.0,2020-08-07T00:00:00.000Z
