,stockprice,trading_volume,num_of_shares,market_capital,enterprise_value,eps_forecast,eps_actual,per_forecast,bps,pbr,per_pbr,ebitda_forecast,ebitda_actual,ev_ebitda_forecast,psr_forecast,pcfr_forecast,listed_years,roe,real_roe,net_profit_margin,total_asset_turnover,financial_leverage,roa,roic,dividend_yield_forecast,dividend_yield_actual,dividend_payout_ratio,doe,gross_margin,operating_margin,net_sales_operating_cash_flow_ratio,sga_ratio,depreciation_gross_profit_ratio,r_and_d_ratio,interest_op_income_ratio,interest_coverage_ratio,real_corp_tax_rate,net_sales_progress,operating_income_progress,net_income_progress,net_sales_growth_rate_forecast,operating_income_growth_rate_forecast,net_income_growth_rate_forecast,net_sales_per_employee,operating_income_per_employee,trade_receivables,accounts_receivable_turnover,inventory_turnover,trade_payables,trade_payable_turnover,working_capital,ccc,tangible_fixed_assets_turnover,debt,debt_assets_ratio,debt_monthly_sales_ratio,debt_market_capital_ratio,operating_cash_flow_debt_ratio,net_debt,adjusted_debt_ratio,de_ratio,current_ratio,net_debt_net_income_ratio,equity,equity_ratio,free_cash_flow,cash_market_capital_ratio,cash_assets_ratio,cash_monthly_sales_ratio,accrual,day
0,590.0,2500.0,7542000.0,4449780000.0,3323909000.0,0.0,30.098117210289047,,315.6831079289313,1.8689628465417438,,,327480000.0,,,100.04001798561151,,9.534281833370994,0.0,6.786248131539612,1.0072983205069677,1.394762109167947,6.8357763454433975,6.728767780378229,0.0,,0.0,0.0,29.95207772795217,8.460388639760836,14.177399103139013,21.466008968609867,4.4395781203057805,0.0,0.5522968197879858,181.06206014075497,33.30185331288109,0.0,0.0,0.0,-100.0,-100.0,-100.0,0.0,0.0,143929000.0,15.705257100149478,2.535059648763504,284008000.0,44.23007867834042,-123801000.0,-25.989761929427438,5.399289133950795,137484000.0,4.140131608268459,0.49321614349775783,3.089680838153796,28.990751401207,-1125871000.0,39.40650713685978,0.057744986941814,250.8039525014981,-4.959784140969163,2380882000.0,71.6968143475417,492292000.0,28.391403619954247,38.04410671761077,4.532215246636771,-247234000.0,2020-08-07T00:00:00.000Z
