,stockprice,trading_volume,num_of_shares,market_capital,enterprise_value,eps_forecast,eps_actual,per_forecast,bps,pbr,per_pbr,ebitda_forecast,ebitda_actual,ev_ebitda_forecast,psr_forecast,pcfr_forecast,listed_years,roe,real_roe,net_profit_margin,total_asset_turnover,financial_leverage,roa,roic,dividend_yield_forecast,dividend_yield_actual,dividend_payout_ratio,doe,gross_margin,operating_margin,net_sales_operating_cash_flow_ratio,sga_ratio,depreciation_gross_profit_ratio,r_and_d_ratio,interest_op_income_ratio,interest_coverage_ratio,real_corp_tax_rate,net_sales_progress,operating_income_progress,net_income_progress,net_sales_growth_rate_forecast,operating_income_growth_rate_forecast,net_income_growth_rate_forecast,net_sales_per_employee,operating_income_per_employee,trade_receivables,accounts_receivable_turnover,inventory_turnover,trade_payables,trade_payable_turnover,working_capital,ccc,tangible_fixed_assets_turnover,debt,debt_assets_ratio,debt_monthly_sales_ratio,debt_market_capital_ratio,operating_cash_flow_debt_ratio,net_debt,adjusted_debt_ratio,de_ratio,current_ratio,net_debt_net_income_ratio,equity,equity_ratio,free_cash_flow,cash_market_capital_ratio,cash_assets_ratio,cash_monthly_sales_ratio,accrual,day
0,2960.0,2000.0,5615851.0,16622918960.0,8871918960.0,354.35413083431166,351.3269849930135,8.353225608040201,2741.1695929966804,1.0798310354683642,9.020072257830908,3545000000.0,3531000000.0,2.502656970380818,0.8395413616161617,5.968732122082585,,12.816681824087306,0.0,9.979767324228629,1.101024727110715,1.166428478628037,10.987970594787258,12.23021582733813,2.871621621621622,2.871621621621622,24.1939855549924,3.1008661491490193,33.19676277187658,13.839150227617603,13.945371775417298,19.352554375316135,12.11336279140637,0.0,0.0,0.0,30.074388947927737,99.84848484848484,99.49090909090908,99.14572864321607,0.15174506828528056,0.5116959064327409,0.8616320324379201,0.0,0.0,1710000000.0,31.570561456752657,34.46316347391535,338000000.0,9.341258423563263,2619000000.0,56.69246650710474,3.312112581671972,35000000.0,0.1949209177990644,0.021244309559939303,0.2105526717914048,1.2694958287994198,-7751000000.0,16.636351825386516,0.002273613096011433,521.1620217288616,-3.9285352255448553,15394000000.0,85.7317888171085,3879000000.0,46.83894578765365,43.361550456671864,4.725948406676783,-780000000.0,2020-08-07T00:00:00.000Z
