,num_of_shares,market_capital,enterprise_value,per_forecast,pbr,per_pbr,ev_ebitda_forecast,psr_forecast,pcfr_forecast,dividend_yield_forecast,dividend_yield_actual,debt_market_capital_ratio,cash_market_capital_ratio,ticker
0,19478593.548387095,5345480070.967742,5735962425.806452,44.54566725806452,1.1838227492216706,52.91644763601359,10.476337542293653,0.25454667004608295,12.803054424184324,1.4621112271731076,1.4621112271731076,71.14812335616433,64.10693757781334,1418.0
0,19336349.64516129,5983352706.854838,5451257997.17742,49.90080428568902,1.3327022716515826,66.68333805487363,9.959602458357683,0.32268849648823594,14.33398206912456,1.2960886743695468,1.2960886743695468,51.85199064106081,60.67716210404221,1418.0
0,19336349.0,5780912881.542373,5098385661.20339,48.440483994848485,1.3561749760644413,65.9162866305287,9.815730272526414,0.27550027912555275,24.456206907379254,1.341086946293022,1.341086946293022,53.89799559252543,65.62801140259567,1418.0
0,19337729.95238095,5300379564.0,5218805802.095238,132.21673187714285,1.3180618439984468,174.02465038650442,11.6907690124917,0.24805778775814635,41.90595525700657,1.4599488413713504,1.4599488413713504,55.86969292788728,57.40873639441065,1418.0
0,19376657.06451613,4973162478.0161295,4463208768.33871,124.3290619504032,1.2791905772954597,159.17540083780906,9.627096903508578,0.23130988269842465,16.380154995458398,1.559760501622651,1.559760501622651,60.944978289452365,71.20510257934949,1418.0
0,19402249.0,4234071435.0,3582868628.548387,105.85178587499999,1.0781007493229944,115.53682292971386,7.728211981537,0.19693355511627902,13.94580343468079,1.8593617141178387,1.8593617141178387,68.33168900048834,84.38254821640346,1418.0
0,19420135.20689655,4117014153.5172415,3329035929.37931,103.14702103055555,1.0348090259607567,107.47234029875293,7.479327824733883,0.1928865267229213,15.081945574647454,1.897065882943349,1.897065882943349,67.04473449128866,86.2528066735175,1418.0
0,19451684.897435896,4117273889.6153846,3632235222.948718,104.11521727250002,1.0411131206173176,109.83071646251334,8.679160852473888,0.2073082597031284,18.20612801772031,1.8930105072252463,1.8930105072252463,63.0396205200528,74.81339589590773,1418.0
0,19330529.64516129,4730207372.209678,3470449017.370968,118.25518430524193,1.215983019188553,144.1797386416623,8.225352654575069,0.23651036861048388,18.05967208513131,1.6389897947208667,1.6389897947208667,56.54430884905027,83.23771375630987,1418.0
0,19053249.0,4804184542.209678,3414758655.112903,120.10461355524193,1.2701498032439735,152.68511793846878,8.093360262022758,0.2402092271104839,18.342112859257867,1.5877662834349264,1.5877662834349264,49.5334971320202,78.48634079390365,1418.0
0,19053249.0,4070825200.137931,3306398631.172414,96.39806395799809,1.075483980225875,109.15196983105858,7.738699141182917,0.20438948919554442,15.527191788205814,1.9690601085354016,1.9690601085354016,61.51712664780495,81.2554801970207,1418.0
0,19054934.0,3339883423.475,2551650323.475,23.828079488861114,0.878093517791601,20.87809780303629,4.273962119086564,0.175695119819476,9.62252217105842,2.2928558879374137,2.2928558879374137,71.78476093806036,95.41738468285922,1418.0
