,num_of_shares,market_capital,enterprise_value,per_forecast,pbr,per_pbr,ev_ebitda_forecast,psr_forecast,pcfr_forecast,dividend_yield_forecast,dividend_yield_actual,debt_market_capital_ratio,cash_market_capital_ratio,ticker
0,30055800.0,21066691945.16129,27857966138.70968,14.51425126337224,1.6125625131137762,23.150279312644106,4.479081024894181,0.12514920606804078,5.659382631226266,3.4660334215652795,2.144255635154594,150.2183281387166,118.14916513918452,1419.0
0,30055800.0,22226748870.967743,30747587580.64516,13.891718044354839,1.8416792419676749,25.60375935412851,4.933823424365397,0.13059194401273644,5.800299809751498,3.5200338145704144,2.0307887391752395,140.06348005638756,101.52763470753882,1419.0
0,30055800.0,35139305562.71186,40933068274.57627,21.962065976694916,2.780551104231902,61.94565736216318,6.568207361132265,0.20645890459877708,9.169964917200382,2.256395348186403,1.3017665470306172,91.220061050743,75.04887826776323,1419.0
0,30055800.0,38034899285.71429,46653899285.71429,23.771812053571427,3.032192635895342,73.01166460342867,7.500130295375802,0.22347179368809802,9.961234888615676,2.3396017255116783,1.2636857577743061,96.37315407464442,73.58066217464626,1419.0
0,30055800.0,31472300767.741936,35171784638.70968,13.465765954032255,2.1221398829649156,28.584434281349484,4.946677194385319,0.17422034855487548,7.376450384434038,4.085534140218911,2.873583368116839,106.44392625398365,94.68902200165392,1419.0
0,30055800.0,33435138416.129032,36602525512.90323,13.931307673387098,2.3276170274978405,32.53173245243575,5.066093496595604,0.18290557120420703,7.730667841879546,4.051906765574776,2.7012711770498505,94.20666448890141,85.02416177049815,1419.0
0,30055800.0,33521544662.068966,30623786041.37931,9.450799579799627,2.065815357283528,19.50706437754496,3.3226505761060525,0.17958768632255998,6.1020762489136935,4.482266398954539,2.7016123407419514,89.09998136091153,97.49168898877635,1419.0
0,30055800.0,32792419123.076923,32717572969.23077,8.86281597920998,2.0931799888714138,18.571687699839057,3.4723083970391437,0.17536053006993005,5.833293040746601,4.67835438859623,2.8108298154454823,88.98204378746934,89.26063519332163,1419.0
0,29902574.19354839,42492390409.67742,37571035570.96774,9.993323186617339,2.366993198726985,23.80532560835721,3.972063374072976,0.213770514862304,7.037800752710072,4.1756364743486385,3.7701532746533384,49.38551828112691,61.193201221022335,1419.0
0,29521929.032258064,52329413564.51613,50888703887.09677,12.16963106151538,2.934805227741133,36.052181335286306,5.365742712684179,0.2616470678225807,8.601152788382008,3.4163639641970343,3.0177881683740475,44.57839301969539,47.43488516131296,1419.0
0,29455800.0,38620616668.965515,35753737358.62069,8.616011497663958,2.0611250989245646,18.142717426170336,3.4798307121449983,0.1901640064125315,6.161748459156077,5.197554364203365,4.118810354679021,64.45744788557862,71.3119089498303,1419.0
0,29455799.975,36959665018.75,37056640018.75,8.034709786684783,1.8969521330846981,15.38746816935149,3.4379687924360467,0.18029104887195121,5.794907375030563,5.632222721064323,4.298397203091559,70.42201388926006,70.15563572008496,1419.0
