,num_of_shares,market_capital,enterprise_value,per_forecast,pbr,per_pbr,ev_ebitda_forecast,psr_forecast,pcfr_forecast,dividend_yield_forecast,dividend_yield_actual,debt_market_capital_ratio,cash_market_capital_ratio,ticker
0,53829342.0,160841205680.80646,142768205680.80646,22.872540533337293,2.322851489404077,53.16482624692994,13.596878391751337,2.931928144040421,21.617359604199756,3.617635154559666,1.742772509825982,0.0,11.25248738378417,1414.0
0,53829242.0,191740628217.58066,185512628217.58066,26.63064280799731,2.768457936406541,74.19307584348944,17.32467577676323,3.3638706704838715,25.20250108012364,3.2206265946960797,1.4690577449490894,0.0,3.2686307577604983,1414.0
0,53829142.0,213209020236.94916,206719020236.94916,29.390610158851224,2.9648188816618575,87.5515114485411,19.01797878639635,3.6779131131052205,27.825565961994638,2.8904187061822073,1.3184366028199546,0.0,3.0569134810276557,1414.0
0,53829020.0,214694482983.33334,204221482983.33334,29.41020314840183,2.95108634909944,86.8992228341437,18.552096927991762,3.6512667174036273,27.85346172591247,2.9658319529837303,1.3054397978626042,0.0,4.884365277536689,1414.0
0,53828876.0,214512411898.3871,202218411898.3871,28.734998140013253,2.895060622683911,83.47925878430105,17.84141698730803,3.5647624140983734,27.06996357254626,3.1638512423529646,1.5742171385685515,0.0,5.752578003393354,1414.0
0,53828758.0,226896897027.74194,220138897027.74194,29.85485487207131,3.0754838569147407,91.98437919695054,19.0448046567819,3.7014175697837195,28.15447289089737,3.0184239668459805,1.4854448655738093,0.0,2.9838730892651255,1414.0
0,53828654.0,210688135996.72415,204495135996.72415,27.303813846238775,2.8061818859446475,76.68622167952014,17.42801699144326,3.430422946678105,25.77065006497788,3.292589629938169,1.5983171819152038,0.0,2.942188614294791,1414.0
0,53828614.0,203872424972.82053,194876424972.82053,26.13749038113084,2.6527236705027777,69.37113950820799,16.432787332221984,3.3149987800458622,24.68488012747554,3.4341995344419773,1.6510574684817192,0.0,4.414875103107518,1414.0
0,53828337.67741936,202507415471.6129,190807157407.09677,24.945138069939738,2.594525663580298,64.78098019195535,15.352791374931748,3.1747548765072615,23.220988454684992,1.8679139800963402,1.7959119317762937,0.0,5.783395684109362,1414.0
0,53828196.0,229625006759.03226,221325006759.03226,27.336310328456218,2.97434013055403,81.56108096298671,17.288314853853482,3.4897417440582412,25.508221146304408,1.7520037274723879,1.5873859275756539,0.0,3.6261604795452134,1414.0
0,53828194.24137931,228389315741.3793,219981660568.9655,27.189204254926107,2.837588725215958,77.95427666539324,17.183382328461608,3.4709622453097158,25.370952648453603,1.776003414783966,1.6091306107103047,0.0,3.7226552897572436,1414.0
0,53828094.0,238687225819.5,226480225819.5,28.415145930892855,2.9735545760495827,84.8238538963268,17.691003422863616,3.6274654379863223,26.51491066646301,1.6866272768024344,1.5281522306599236,0.0,5.134081864021274,1414.0
