,num_of_shares,market_capital,enterprise_value,per_forecast,pbr,per_pbr,ev_ebitda_forecast,psr_forecast,pcfr_forecast,dividend_yield_forecast,dividend_yield_actual,debt_market_capital_ratio,cash_market_capital_ratio,ticker
0,32155000.0,15986221290.32258,16526793290.32258,20.23572315230706,3.220646765722965,65.50520620159088,10.24256172624221,0.929431470367592,16.42069649898934,0.8085318053880857,0.6063988540410641,17.657562683588854,14.259415777180452,1429.0
0,32155000.0,16437947177.419355,17137322177.419355,20.807528072682725,3.1370247934952724,65.30829750777117,10.620940017898123,0.9556946033383346,16.884699439899656,0.7828824717949615,0.5871618538462209,17.39693040050811,13.139984134673863,1429.0
0,32155000.0,15833885000.0,16254444000.0,18.756718265638092,2.8744228965040484,54.50334471406382,10.005666591116205,0.8476150523255815,15.15261981533058,0.819160332628608,0.819160332628608,15.265748912858138,12.587275500247696,1429.0
0,32185000.0,13969822619.047619,14445762619.047619,15.678813264924376,2.6235940951758154,41.16998389219704,8.915998152734568,0.698491130952381,12.802174673593207,0.9223578119681797,0.9223578119681797,19.852594835762243,16.442722402733384,1429.0
0,32186000.0,11999148451.612904,12974471451.612904,25.89768373877892,2.2307603624523193,58.89954787630699,12.951283887243623,0.5999574225806451,17.63775922229243,1.0776580982299717,1.0776580982299717,27.461506361056955,19.297516354998802,1429.0
0,32186000.0,11775403838.709677,12990676838.709677,31.069667120606002,2.150480602455368,67.13789081926726,15.279428231841981,0.5887701919354837,20.330216725125343,1.0985775706650975,1.0985775706650975,25.808799312117426,15.438827429661664,1429.0
0,32271000.0,15847286586.206896,16766705586.206896,26.27540034420399,2.692728115027027,68.3175400070444,14.243617355419655,0.7679438197044336,20.242530202202744,2.076051030749694,2.075924080458657,18.09606133932685,12.181636493083417,1429.0
0,32270972.0,16712226191.897436,17840380191.897434,18.777782238087003,2.884175182605138,54.50113270616066,11.302496374217068,0.7958202948522589,15.970462108792459,2.3321148085122654,1.9434290070935545,19.06603612109925,12.272044269634032,1429.0
0,32276372.0,18778601464.258064,19603356496.51613,21.099552207031532,3.108216962765329,66.05006262813707,12.419402688793996,0.8942191173456221,17.945122313294778,2.0781983217470104,1.7318319347891755,15.394257417062244,10.968947447675857,1429.0
0,32276372.0,21556972389.48387,22385999389.48387,24.221317291554914,3.362009939204557,81.61658333274146,14.182302967275326,1.0265224947373273,20.600176587691937,2.187486616318247,1.500458139458364,13.416714626429327,9.562748914357504,1429.0
0,32296372.0,19033142954.0,19415253298.827587,17.018941849817644,2.783407892009085,47.62545167459139,10.087471274201576,0.8565215559121512,14.747873119253448,2.8935900157440564,2.8935900157440564,11.923672514956515,9.918391056050567,1429.0
0,32296372.0,19523964283.3,21096197283.3,14.209580992212517,2.964191469644386,42.16704637698673,9.275659089871837,0.8415501846250001,12.683161573730919,2.8152431124637878,2.8152431124637878,18.835528094734588,10.773762766239454,1429.0
