,num_of_shares,market_capital,enterprise_value,per_forecast,pbr,per_pbr,ev_ebitda_forecast,psr_forecast,pcfr_forecast,dividend_yield_forecast,dividend_yield_actual,debt_market_capital_ratio,cash_market_capital_ratio,ticker
0,13574807.0,29373036017.5,39129701017.5,7.93865838310811,1.8738759831249936,14.880238210081236,4.8158683665921656,0.27451435530373836,5.731145177418852,3.698250546210533,2.7736879096578995,60.64336481203342,27.41766990395553,1413.0
0,12574807.0,30477275778.64516,40924135778.645164,8.23710156179599,2.222469201585704,18.348208219317467,5.036717526626572,0.2848343530714501,5.946599867837328,3.3084162663245675,2.4813121997434258,63.257554437753335,28.900604112377078,1413.0
0,12574807.0,35679416370.08475,42515076370.08475,9.485405484051041,2.2009047032205875,21.074232838647916,5.132278122284982,0.31413774834531244,6.752155724515537,3.0486215875654157,2.8470880299755774,47.00508351453716,27.659134742736075,1413.0
0,12574807.0,45820800307.0,54360764307.0,12.058105343947368,3.002603825861194,36.86303250830869,6.531812073781523,0.38831186700847453,8.608946705125053,2.5164408877097726,2.236836344630909,42.08568115574921,23.096819281925256,1413.0
0,12578371.0,36544631047.935486,46043237047.935486,10.131682720876723,2.3536851306162228,23.871870609888383,5.899339094181458,0.3097002631180973,7.122401863952857,3.1042924833745476,2.7593710963329303,51.79052196685368,25.74364867553622,1413.0
0,12578371.0,30412878062.387096,40449841062.3871,10.428624859429869,2.0046509342092516,20.850222679793696,6.033266120524798,0.26469406227752773,6.8080013473345256,3.7893024868403558,3.3682688771914266,60.452326738704194,26.855776264857166,1413.0
0,12578371.0,27129811299.275864,31904581299.275864,9.229064933386416,1.5407973547895373,14.167810217488348,4.473223000396138,0.23226870833641214,6.056892573155658,4.1934971409066915,4.1934971409066915,53.51877235964035,35.831457856313754,1413.0
0,12578371.0,27104131848.666668,35951615848.666664,8.213373287474747,1.598408808323543,13.163740430212398,4.482399716414204,0.22586776540555556,5.622542970354977,4.188086313057246,4.188086313057246,67.71124364617835,34.97954832799818,1413.0
0,12604764.951612903,24883229460.403225,35414094073.30645,7.540372563758554,1.4397572740753508,10.906963567743036,4.4153822153487985,0.20736024550336016,5.1618339101756705,4.579297017958173,4.579297017958173,69.69762634575893,27.191858064905478,1413.0
0,12604396.0,27293803054.451614,35466750054.451614,8.270849410439883,1.6149045066746857,13.397815705688195,4.421947293145192,0.2274483587870968,5.661888798168952,4.169176393486262,4.169176393486262,65.66404552812072,35.62650263205109,1413.0
0,12604361.0,23561027774.103447,27952894532.724136,6.919984223402298,1.251444066237352,8.87708163147591,3.4135448812801172,0.19293090426125786,4.776264555162136,4.944021923712513,4.944021923712513,62.06771741262822,42.811371461940304,1413.0
0,12604361.0,18969878414.025,29598557414.025,5.419965261149999,1.0600649630092516,5.7830488849407145,3.554421617463748,0.1529828904356855,3.7734105950619123,6.018147845815709,6.018147845815709,101.85575759638968,45.46878201995876,1413.0
