,num_of_shares,market_capital,enterprise_value,per_forecast,pbr,per_pbr,ev_ebitda_forecast,psr_forecast,pcfr_forecast,dividend_yield_forecast,dividend_yield_actual,debt_market_capital_ratio,cash_market_capital_ratio,ticker
0,12311800.0,7983805145.16129,30071179145.16129,7.258004677419357,0.5338164417712528,3.8893338083543916,14.318218204117931,0.11638199920060191,6.7079300230559555,2.3200739177590504,2.3200739177590504,368.720357631043,91.23945676526444,1420.0
0,12319120.0,10226657859.35484,25320564859.35484,8.838155754838711,0.6463617791132671,5.748142197852618,12.056240660123892,0.16557249751159883,8.19796963322832,1.8190256049577105,1.8190256049577105,232.02108326381125,83.43794143847295,1420.0
0,12319120.0,11519629991.864407,31237557991.864407,9.599691659887005,0.7480442910902924,7.215627703713813,14.873582752848964,0.1993015569526714,8.928533775948925,1.612288041738622,1.612288041738622,239.89732874644406,67.85593010615624,1420.0
0,12319120.0,12754395573.333334,21318026573.333332,10.045134291005292,0.7533415469468219,7.69928633099852,10.042159362854955,0.2122235769257424,9.538332200779859,1.8456788797929387,1.4866356510168852,131.94029376923524,63.0446846307395,1420.0
0,12319120.0,12357468228.387096,29757267228.387096,9.153680169175628,0.7559406399190598,6.955362299136479,13.66740746365339,0.19724610101176532,8.719371503960224,2.5048329183697233,1.5028997510218334,210.07940268944517,68.56413436438106,1420.0
0,12319117.0,10827709061.258064,28134405061.258064,8.02052523056153,0.6613565981351822,5.32709765111656,12.922032617056553,0.1770834825560968,7.639980625240741,2.8570929799351035,1.7142557879610618,232.01628957067922,71.46309522250986,1420.0
0,12319117.0,10408379473.586206,28478599473.58621,7.709910721174968,0.6414842814399939,4.950752879752806,13.080119891801791,0.1734729912264368,7.34410363895691,2.9619080588286164,1.7771448352971695,250.1452940503197,76.35903893867156,1420.0
0,12319117.0,9235863127.25641,22160399127.25641,7.116758858208555,0.5260396101426229,3.7508680631698335,10.557176974170387,0.14573132758570134,6.714760968705732,3.352155391120117,3.352155391120117,237.49764089176503,96.82180177074353,1420.0
0,12319306.193548387,8040335475.403226,30676133104.435482,6.59043891426494,0.4840285949790984,3.195035407288293,15.512473289410584,0.11510859664142055,6.196723484604578,3.8365394466293674,3.8365394466293674,376.3915728932293,94.40880010922211,1420.0
0,12330847.0,8359717612.112904,27508183612.112904,25.443197959967073,0.48389294676812,12.316944553606536,36.73027503521499,0.12872573744305862,19.368901337937665,3.6901012710224217,3.6901012710224217,336.00657822645735,106.79352019490555,1420.0
0,12303093.551724138,8414421086.655172,37650792810.793106,38.24736857570534,0.5049280625150017,19.422569916961727,71.31530815782875,0.13571646913959956,28.239614957519,3.67669236687398,3.67669236687398,436.33109954358105,87.15700518210141,1420.0
0,10721147.0,6433492286.025,26656609286.025,28.365244975170025,0.3902548385667843,10.902426017637039,47.08353048089451,0.10245710891092231,30.41049035525151,2.9684747216578375,4.173145444908385,442.8666038623446,127.99727657712288,1420.0
