,num_of_shares,market_capital,enterprise_value,per_forecast,pbr,per_pbr,ev_ebitda_forecast,psr_forecast,pcfr_forecast,dividend_yield_forecast,dividend_yield_actual,debt_market_capital_ratio,cash_market_capital_ratio,ticker
0,11741071.0,17418825689.064518,13925861753.580645,12.053511664601542,0.9832846826171088,11.856783130147848,6.166525319945776,0.2937152753231252,10.430237403558925,1.746723052550118,1.7534056559982596,6.166780465006306,26.401248980668267,1376.0
0,11740898.193548387,19732465469.064518,18090279598.096775,13.608596875216906,1.1077218678463385,15.094849825526024,7.952169734262188,0.33163807511032795,11.781378236527454,1.5492432024384428,1.5492432024384428,13.707510394810598,21.972257170577006,1376.0
0,11740475.118644068,19069721126.847458,16265154347.186441,13.151531811618934,1.0646933607051994,14.030276945050533,7.149876673902093,0.3204995147369321,11.385683041620421,1.6037858136473142,1.6037858136473142,7.347413775599874,22.121183927812265,1376.0
0,11740283.047619049,19223316056.0,15928512008.380953,14.172405991957673,1.0690511910161444,15.165094927936417,7.46215464838272,0.3230809421176471,12.155487324051958,1.5890129154775803,1.5890129154775803,4.8551094709983005,22.014046792480574,1376.0
0,11740079.790322581,18532852620.096775,14396233765.258064,13.312312252081412,0.9884744090693639,13.186674398308734,6.767252672240173,0.30927560842823254,11.443346407920796,1.6500413116860917,1.6500413116860917,4.967146130718784,27.250616904027467,1376.0
0,11739834.032258065,16802178784.629032,14759838268.5,12.001556274735021,0.8917117877127392,10.735121165023827,6.938172621605029,0.28003631307715043,10.324947112787283,1.822058852705826,1.822058852705826,14.905720617322638,27.233557963197217,1376.0
0,11739403.672413792,15652469546.87931,12554091822.741379,11.180335390628079,0.8289662328576584,9.27914644664467,5.901315081449858,0.2608744924479885,9.618450221699065,1.9522086813545583,1.9522086813545583,8.622833835259089,28.40288336415878,1376.0
0,11739350.641025642,16247863350.076923,12780236016.74359,11.605616678626372,0.8624475183396413,10.020230096451384,6.00396424934789,0.270797722501282,9.975352802511225,1.880552665956651,1.8843485246747893,5.29355523794583,26.663891841141083,1376.0
0,11739295.935483871,14481746988.0,11271439310.580645,10.667156015044801,0.7382153483530123,7.902504315335326,5.364330936622856,0.2430727199250271,8.800555560126183,2.257110216932285,2.278905903164053,6.084929682028086,28.200808553199156,1376.0
0,11719488.709677419,17000112779.629032,16900992779.629032,12.592676133058543,0.8677492015730957,10.967263383997082,8.094705741026317,0.28571618117023584,10.37916852399375,1.9377045082794464,1.9377045082794464,14.24582686745972,14.699528912153033,1376.0
0,11675718.22413793,14697976207.534483,12690013052.362068,10.887389783358877,0.7521911032207832,8.289490389171284,6.0778631674504995,0.24702481021066358,8.973632939803348,2.2547749394352223,2.2547749394352223,8.91673362170421,23.15343179710848,1376.0
0,11666706.875,16923433505.125,14011368280.125,15.323021531132156,0.8660259418068182,13.30242712159453,7.817451760142428,0.28918379674558287,12.163700170460652,1.9342723022598634,1.9342723022598634,5.189214869059555,22.44310031795937,1376.0
