,num_of_shares,market_capital,enterprise_value,per_forecast,pbr,per_pbr,ev_ebitda_forecast,psr_forecast,pcfr_forecast,dividend_yield_forecast,dividend_yield_actual,debt_market_capital_ratio,cash_market_capital_ratio,ticker
0,32883843.0,20043620759.45597,28846701404.617264,9.081864817825403,1.5054761271327233,13.669100168512474,5.979012799901251,0.5425536758876358,6.492259162601463,5.048189572192088,4.20050524298869,200.30113269821666,155.99520675276545,1407.0
0,32883843.0,18697261280.01035,29898325796.13938,8.998673999588775,1.3686164120939606,12.31763462761509,5.7297993964276275,0.4404025945701032,5.196886218244312,5.279112692243488,4.060851856254458,202.86353656349587,142.87322581293765,1407.0
0,32883842.254237287,17961762642.32109,30097982981.30414,8.639616470572916,1.3559754207558703,11.755242469133364,5.7658971228552,0.40957160283482136,4.990764835321225,5.506896974533839,4.236070359720665,221.0850459137869,153.37541186165788,1407.0
0,32883841.0,19078631150.778343,30949345436.49263,9.176830760355143,1.4004842350546371,12.932872290163655,5.928993378638434,0.4350389043616084,5.301092289741134,5.20559587700597,4.004300516469302,230.53680961108753,167.88746931112237,1407.0
0,32883841.0,20334106409.099064,29786203183.29261,9.780714963491615,1.4005339829014039,13.799237546410966,5.667296815702811,0.4636667748055881,5.589192349424939,4.8766933735895766,3.9534203599003463,211.2620497073732,164.90973439379624,1407.0
0,32883840.032258064,28563217285.044476,35653701156.01221,8.862121410730536,1.816165400722397,16.218197150216366,4.991487003463155,0.45561400038130373,5.817525541017363,4.049732578756388,3.1985127079058038,155.74587327042448,130.46293252314885,1407.0
0,32883838.0,29986192368.2604,38933657885.501785,8.806517582455331,1.9135675717409952,16.912102875504736,5.262727478440359,0.45836429789453387,5.921443990572749,3.849301623179808,2.960998287598604,149.1945792192309,119.2328726177804,1407.0
0,32880980.333333332,33362860697.875168,42923501723.5162,9.798196974412678,2.058297143366818,20.254388536451234,5.802041325157638,0.5099795276349001,6.588242633861605,3.464982362477557,2.665368382688611,137.25474463336113,108.4643691361343,1407.0
0,32470889.64516129,29473377818.044323,43732071366.43142,8.655911253463824,1.7410567045668286,15.092430128230914,5.940908965362989,0.4505254940086262,5.861600987939991,4.629691685792501,3.2188951833603885,163.0113389226199,114.6440123307136,1407.0
0,31788549.0,37201636302.35874,53066378237.84263,9.58270543241721,2.1326532649575234,20.61898285217786,6.5093212806577165,0.517428264750668,6.847439562477572,3.8848209477605726,2.988320817645865,135.30956726637933,92.09031446520815,1407.0
0,31788549.0,41878267463.36391,56344457118.536316,10.588689624112238,2.3890378859475856,25.42766158716644,6.7983177025260995,0.5748955654247223,7.6100794954322915,3.1464391002639958,2.6402031060497,115.57073161273891,80.91522990317596,1407.0
0,31776273.95,52283838705.85,66108688705.85,13.219681088710496,2.8882309370530814,38.915390379170844,7.9764344480996625,0.7177409390603335,9.500970144621116,2.638476627335191,2.1475181279638114,91.62160050831228,64.7151241063695,1407.0
