,num_of_shares,market_capital,enterprise_value,per_forecast,pbr,per_pbr,ev_ebitda_forecast,psr_forecast,pcfr_forecast,dividend_yield_forecast,dividend_yield_actual,debt_market_capital_ratio,cash_market_capital_ratio,ticker
0,311483755.0,195948401552.6613,385325401552.6613,9.797420077633062,1.5700742099698826,15.393065396187042,9.326751259927901,0.29870183163515435,5.251337341283734,1.2725471637843735,0.95441037283828,110.51004134574,13.799073130080878,1332.0
0,311480434.0,194991775561.96774,388458775561.9677,9.749588778098389,1.496781979228148,14.639622800562824,9.402594170546733,0.2972435603078777,5.225700154418388,1.2819109210459099,0.9614331907844322,114.35960449712535,14.831900229676474,1332.0
0,311478181.0,173678122009.11865,367673122009.11865,8.68390610045593,1.2425905374442385,10.815107035458075,8.89948012802243,0.25963849941767386,4.654502921399974,1.4379642786443303,1.078473208983248,127.62653822674075,15.677332290383823,1332.0
0,311481482.0,178278651090.42856,362527651090.4286,9.68661057608988,1.294557206169515,12.5254900664671,8.759540966096605,0.2605892323390403,4.867809547993114,1.3994345136668067,1.3994345136668067,116.2060216387552,12.731006024265369,1332.0
0,311480843.0,183301452220.9355,369425452220.9355,11.456340763808466,1.307297789243125,15.088034040934495,9.209619131476964,0.26260953040248636,5.373360660772593,1.3691190975132284,1.3691190975132284,112.63455368871365,10.370671080710006,1332.0
0,311148625.0,216609628262.09677,406587628262.0968,13.538101766381043,1.4944882209901873,20.280632398007736,10.136056347371097,0.30809523205015066,6.349767779500389,1.1521007930809772,1.1521007930809772,94.78676698211046,6.857001718027308,1332.0
0,311147134.0,225688964265.17242,426221964265.1724,14.105560266573276,1.5055566513580185,21.3959959520322,10.625531978789228,0.3194465170066134,6.6159225006646265,1.1112039743611264,1.1112039743611264,95.77057611256011,6.2497987049817105,1332.0
0,311146208.0,228891915577.43588,413679915577.4359,13.90381904501392,1.564260046590735,21.922328953512363,10.042498723799005,0.3234565725040983,6.538140122205816,1.1200814779555337,1.093351030168241,85.077908026179,3.911022102436332,1332.0
0,311145355.4354839,200618496355.5645,396636093129.75806,11.463914077460831,1.3486615468278402,15.527085589829332,9.325811599298346,0.2825612624726261,5.567941393676681,1.3238459050136566,1.2459726164834417,102.15214387693112,4.030390062007769,1332.0
0,311144040.0,196306796978.7097,400473796978.70966,11.217531255926266,1.309515149149543,14.70795866760287,9.416044696308802,0.27908976168172905,5.448275012592203,1.3489436088432334,1.2695939847936315,109.00498402049827,4.869454422469736,1332.0
0,311142859.13793105,173998599519.10345,382649254691.5172,9.942777115377341,1.124708382533342,11.34552000745081,8.993152164991315,0.24856942788443348,4.8268755114753,1.5446142504924123,1.4555580802584007,126.53432942450273,4.6913611589412465,1332.0
0,311141214.0,145886336714.25,343573336714.25,8.664097510037143,0.9525591354618289,8.282069020005206,8.09284771338461,0.21061026044051068,3.9869044332931365,1.8160632530186163,1.8160632530186163,154.5428647100578,18.795122812692693,1332.0
